reviewContent,label,rating
"bareng ok, sampai cepat",positive,5
"lumayan untuk melindungi harddisk, mengira saya hardcase ternyata enggak.",negative,3
"barang pesanan saya sudah sampai dengan aman, kemasan kuat, dicoba juga ok. Tks seller!!!",positive,5
barang sesuai tapi pengirimannya terlambat,positive,4
"Barang sudah diterima,sesuai estimasi waktu, bagus bahannya semoga awet..tetapi yang saya terima warnanya biru,sedangkan yang saya pesan warna merah. Agak kecewa sih, tapi gapapa, terimakasih lazada dan seller",positive,4
Produk internasional yang terjamin kualitasnya. Merk terkenal untuk produk elektronik. Harga yang termurah dikelasnya.,positive,5
Saya sangat kecewa karena saya transaksi dari tanggal 1/3/2018 dengan via gojek pengirimannya tapi sampai sekarang tidak sampai barangnya,negative,1
"Alhamdulillah sudah sampai tujuan, terima kasih lazada...",positive,5
Tolong dari pihak lazada untuk menindak lanjuti secepatnya pesanan yang saya batalkan dan kembalikkan uang yang sudah saya bayarkan. Dan mohon lazada lebih teliti lagi dalam menyikapi permasalahan. karena pihak lazada tidak teliti dalam mengambil keputusan. karena barang yang belum sampai tiba-tiba diberitahukan sudah sampai. sedangkan saya batalkan pesanan dihari yang sama. tidak mungkin sehari saja barang dari jakarta langsung sampai ke papua. jadi tolong kerjasamanya dan tolong dengan penuh harap segera kembalikkan uang saya. karena saya sangat membutuhkan uang terserbut untuk saya pakai operasi kanker saya.terimakasih,negative,3
"pengiriman cepat. tapi sayang barang datang tidak sesuai. handfre rusak flashdisk trtulis 16gb, tapi yang dikirim 8gb.  kurang baik pengalaman buruk. sangat di sayangkan lampu dan otg normal.",negative,1
Pengiriman cepat tetapi Gambarnya blur semua padahal di tv sebelumnya jernih.. bagaimana solusinya ya?,negative,2
"flashdick bisa di isi file , tapi buat mp3 dan mp4 tidak bisa di putar.",negative,1
komplain barang cacat,negative,1
"Ternyata produksi cina . bukan resmi Asus.  Laptop sudah di uji krang lebih 1 mnggu ini. Os nya : endelles itu mengakibatkan tidak support umunya aplikasi. Instalasi  word, corel dl tidak bisa. saya ganti ke windows 10. Dan melalui proses panjang ,alhamdulillah bisa. tapi.... Cpu sering ful. Untuk kinerja laptop ini masih terasa berat. Layar memang besar 15 "". tapi untuk performa kurang banget.  . Segel kardus sudah terbuka.  Tas laptop nya tidak resmi milik asus.  Garansi cuma 1 tahun. Sedangakn asus resmi 2 tahun.  sok.... bisa berpikir dulu kalo mau beli laptop/ lihat dulu toko ini.  Jika pihak toko berkenan untuk menukarnya. saya packing kembali. Barangnya masih utuh. Terima kasih.",negative,3
Barang ok..pengiriman cepat trimakasih lazada..,positive,5
barang datang dgb cepat dan barang luar biasa,positive,5
maaf kak barangnya mengecewakan bagi saya semua isi file hilang yang tinggal cuma filenya saja !jempol_ke_bawah!,negative,1
"pesan tanggal 12 sore, barang sampai tanggal 14 sore. ada port usb, ada kartu garansi, barang overal berfungsi dengan baik. invoice dikirim via email 3 hari setelah barang diterima. terima kasih samsung dan lazada.",positive,5
barang sesuai foto namun memory dan otg tidak bisa di gunakan/corrupt/rusak.,negative,1
"barang sesuai pesanan ,cepat sampai,,cuma kartu garansinya kok enggak ada ya",positive,5
Tulisanya 32 Gb..aktual 3.89 gb..kecewa.,negative,1
barang sudah sampai dan cepat lagi prosesnya,positive,5
"flashdisk beli disini  enggak bisa digunakan ,, barang reject, penjualnya slow respon,  komplain pengembalian sampai sekarang belum action,",negative,1
"Plashdisknya sesuai deskripsi tidak ada beda sama sekali moga saja awet tahan lama.. rekomend banget pokoknya, deh di cek berfungsi dengan baik. packing rapi aman lah...",positive,5
bagus deh keren,positive,5
"Oke,  nocomplaint.  karena pesan buat suami. Good",positive,5
barangnya sudah di terima,negative,3
puas pokoknya,positive,5
Barang ready gan?,negative,3
"Produk Bagus, sesuai dengan warna, dapat bonus Pouch + Bolpoin.",positive,4
kalo produk lumayan lah kwalitas nya tapi cara pengirimannya enggak baik karena tidak packing kayu dan menurut saya kurang baik cara pengiriman nya,negative,1
Trm kasih barang sempurna.,positive,5
diisi lagu 10 lebih malah error,negative,3
Kenapa berapa lama lagi pesanan2 saya di kirim ke rumah saya.,negative,3
pesan yang 32 GB eh yang dikirm 64 GB. terima kasih kak. semoga berkah jualannya!wajah_memberikan_ciuman_jauh!!wajah_memberikan_ciuman_jauh!!wajah_tersenyum_lebar_bermata_hati!!wajah_tersenyum_lebar_bermata_hati!,positive,5
Ini panasonic apa sony.?,negative,1
"Packing rapi, barang cepat sampai, paling murah, kualitas nya bagus sekali",positive,5
"mantap, barang bagus, packing kayu jadi aman, suka dah",positive,5
great,negative,3
jos gandos,positive,5
mohon flasdish di speaker dikirimkan... diusulkan saya sudah berusaha lunas tapi barang tidak sesuai..sama.kok sekarang lazada enggak oke ya......,negative,1
Sangat puas dengan hasilnya!wajah_gembira_dengan_mata_bahagia!!jempol_ke_atas! Sesuai dengan yang dipesan..Terima kasih ya!jempol_ke_atas!!jempol_ke_atas!,positive,5
"Flash disk  sudah diterima dengan baik ,terima kasih",positive,5
"terimakasih, barang datang dalam keadaan baik, tidak ada kerusakan, dan dapat bonus tas + mouse.",positive,5
Mantap jadi Praktis.. enggak usah nyalain pc buat tranfer lagu... Flashdisk  Berfungsi dengan baik,positive,5
Setelah barang datang bukannya TV malah Papan tulis . Hadeeeh,negative,2
file yang sudah di pindahkan ke flashdisk malah hilang kecewa beli ini,negative,1
barang sudah di yerima tapi..program tvnya enggak bisa diam pindah pindah sendiri sangat kecewa tidak bisa menikmati tolong meminta di tukar ganti barang ditunggu respon sama jawaban,positive,5
"Barang di kirim tidak lengkap, tidak ada remote dan tatakan tv kanan kiri. Harus memunggu 2 hari kerja untuk penulusuran . mohon di bantu untuk segera terselesaikan",negative,1
top dah,positive,5
datanya enggak terbaca habis copas trus hilang datanya....yang benar saja dong kirim barangnya,negative,1
"pengiriman lebih lama dari estimasi, barang nya mantap masih di segel, packing barang pakai amplop coklat saja, yang 32Gb isinya 29,42Gb... terima kasih min ya",negative,3
"pengiriman kurang bagus karena hanya memakai wrap, pas dibuka tipinya kayak melengkung begitu. review produk lumayan bagus dengan harga segitu. cuma masih ragu ini masih dvb t atau sudah dvb t2.",negative,2
"tolong kalau barang belum sampai jangan notif di aplikasi barang sudah di terima , kenyataan nya saja biar cust enggak panik lur . notif di terima tg 17 nya kemarin sampainya besok tanggal 18",negative,2
"MOHON MAAF KEPADA PIHAK LAZADA TERKAIT KARTU VIP CARDNYA SUDAH KETEMU, TERNYATA DI  MASUKAN KEDALAM AMPLOP DAN TERTEMPEL DI SAMPING DUSNYA TV LAYAR BAGUS TERANG DAN JERNIH SUARA BAGUS HANYA SAJA CUMA ADA  CROMECAST TANPA ADA FITUR MIRACAST TIDAJ ADA PENGATURAN BRIGNES UNTUK SAAT POSISI DI LAYAR MENU ANDROIDNYA , TAPI KALO DI BAGIAN TV dan FILM BRIGNEST BARU BISA MAIN , REMOTE SENSIR NYA KURANG BAIK RESPON REMOT SELAW RESPON  yuk gabung di fb group cooca smart tv 40s5g",positive,5
barang bagus OTG di hp bisa tapi USB dipasang di TV enggak konek,positive,4
brng dah sampai. sesuai pesanan. tks,positive,5
"Awalnya sih bisa dipakai, apalagi buat menyimpan file, tapi Di computer enggak kebaca, terus lama kelamaan malah enggak bisa ke baca sama sekali Di hp pun yang asalnya bisa baca malah enggak bisa.",negative,1
real pict good jobs,positive,5
"Flashdisk nya terlihat bagus, tapi 1 rusak, enggak bisa dipakai",negative,2
"barang belum saya terima,  masih di kurir belum di antar ke alamat saya.",negative,2
"Sesuai diskripsi, semoga awet tahan lama....",positive,5
Barang bagus sesuai harapan.,positive,5
"Mohon maaf,saya tidak bisa mereview karena barang yang sampai beda merek, saya pesan WD, yang datang merknya Trancend",negative,3
unit tidak sesuai sama dus unit...atau kartu garansi tidak sama dengan unitnya..bagaimana nanti klaim garansi ..?mohon dikonfirmasi,negative,1
jelek banget ya .enggak bisa di pakai sama sekali .di memasuki data malah error .benar sih 64 gb .tapi kalo enggak fungsi mah ya buat apa .pantesan saja murah,negative,1
"Alhamdulilah barang sampai cepat,,kurirny ramah,,barang mulus no lecet2 Selalu puas belanja di lazada Thanks lazada",positive,5
barang sesuai gambar....belum di coba... kalau nanti bagus pasti pesan lage.... thx kurir,positive,5
Baru nanti di tambah Bintang nya,negative,1
Gan ini yang benar 48 inch atau 24 inch,negative,2
"baranya sesuai dengan gambar, pengiriman nya cepat",positive,5
"enggak bisa di pakai, enggak bisa menyambung",negative,1
barang sampai dengan bagus gan. .kualitas oke terima kasih,positive,5
"Semoga Garansi Lokal 3tahunnya benar Adanya bisa du gunakan. tv Gambarnya Agak buram padahal sudah pakai antena luar yang paling bagus. Dan Lazada atau Sharp official ku harap jangan lagi menggunakan jasa kirim Ninja xpres itu enggak benar saya harus ambil sendiri barangnya ke cabang ninja xpres Cukup jauh dari rumah saya dan Menggunakan grabcar pulang pergi ku jadi mengeluarkan Budget lebih buat pengiriman, Percuma Ninja xpres enggak berguna . Barang harusnya sehari sampai sampai 3hari lewar enggak di antar dengan alasan yang dia buat sendiri padahalku berhari hari di rumah saja menunggu barang karena sistim ku bayar di tempat jadi ku tunggu tunggu akhirnya aku yang ke Ninja xpres.",positive,5
Barang sudah di terima berfungsi dengan baik. Trimakasih lazada,negative,3
"Produk diterima dengan baik. Packing rapi dan aman. Untuk sementara bintang 5 dulu. Terkait kualitas produknya, belum bisa diberikan review.",positive,5
"Pas promo 11.11 dapat hrg 1,1jt dapat sharp aquos 24.pakai JNE 3hr langsung sampai Surakarta.Pelayanan JNE ok.Lazada juga ok diskonny.Meski kualitas yang berbicara soal hrg.tapi ok lah cukup bagus buat dikmr anak saya.terima kasih Seller,Lazada,Jne.",positive,5
kapasitas hanya 11 gb,positive,4
harga terjangkau kualitas bagus..,negative,3
"Mohon pengembalian ongkos kirim Rp 10.000,- same-day service, karena barang saya terima terlambat. Terimakasih.",negative,3
"setiap belanja di lazada selalu puas, ini kesekian kalinya dan pertama beli barang elektronik di lazada, awalnya merasa was was dan takut, karena lihat komen-komen negatif disini, alhamdulillah saya menerima barang tepat waktu dan dalam kondisi yang bagus dan langsung di gas main PS3 dan hasilnya luar biasa, satu minus nya, kenapa sudah dicolokin kabel antena siaran nya malah enggak dapat ya ?? semoga awet deh nih barang !wajah_malaikat!",positive,4
"Baru 6 bulan pakai,  sudah rusak.  Mati tidak bisa di charge, di Youtube banyak kasus yang sama",negative,1
remote nya tidak berfungsi volume down nya,negative,1
SANGAT KECEWA !!! Barang yang datang tidak sesuai dengan gambar !!!! SAYA PESAN TOSHIBA MALAH YANG DATANG HP. KEMASAN JUGA SUDAH TERBUKA TIDAK DI SEGEL.,negative,1
"sudah mengikuti langkaah2 yang dikirimkan tapi ternyta pas instal startuse.exe nya untuk input activationnyacode nya ternyata invalid,",negative,2
PESANAN # 364549487 Di pesan pada 04/08/2016 SanDisk Flash Disk Cruzer Blade 32 GB....SAMPAI DETIK INI TIDAK DITERIMA & TIDAK ADA PENYELESAIANX....,negative,1
"di foto terlihat ukuran hardcase dan harddisk sangat pas. tetapi setelah barang datang dan saya buka ternyata ukurannya lumayan besar tidak seperti di foto. mau saya balikin tapi kok barangnya murah, ya sudah saya pakai saja, enggak apa-apa kok...",negative,3
PENGIRIMAN SANGAT LAMBAT...  KECEWA!wajah_netral!!wajah_netral! lain kali di proses dengan baik,negative,1
"sampai dengan cepat dan selamat, semoga awet, bagus cuma sayangnya belum Support file srt",positive,5
"Produk bagus, saya suka,semoga awet,  penjual komunikatif, hanya chatting via lazada diblsnya harus sabar,,tapi via WA respon cepat",positive,4
"sudah diterima dan dibongkar,  berfungsi dengan baik. Namun audio output enggak fungsi, enggak bisa sambung ke subwofer,  padahal pengaturan suara sudah di pindah ke auidio output.  Kecewa deh,  pantas murah harganya",negative,2
"Dear Rekan,  Untuk Barangnya mantap berfungsi, packing kelas medium,  Saran kalau mau diberi kesan kelas profesional untuk produk yang berhubungan dengan kabel/Elektronik mohon auto packing type kardus/kotak dengan isi gabus, supaya menghindari driver dari kontak/arus listrik dan barang tidak penyok seperti kepala usb yang penyok, gambar terlampir   *tapi masih berfungsi kok, karena saya perbaiki sendiri, next time jangan diulangi ya !wajah_tersenyum_dengan_mata_bahagia!",negative,3
saya tanggal 13 pesan sampai hari ini tanggal 15 belum sampai juga ya..,negative,1
packingnya rapi .,positive,5
baru di pakai bentar mati. hadeh.. .,negative,1
"Sangat amat kecewa hardisk tidak bisa terbaca sama sekali oleh komputer walaupun sudah dicoba 6 komputer berbeda, bagaimana bisa anda mengirim barang yang rusak kepada customer? Terima kasih telah mengirimkan barang yang rusak.",negative,2
sampai dengan cepat pakingx bagus barangx belum tak coba terimakasih lazada,negative,3
Paket sesuai pesanan tapi belum dicoba.,negative,3
kecewa tapi saya enggak bisa menyalahkan selain diri sendiri.karena bali usb yang saya kira 64 giga ternyata 64 mbak. diisi apaan? lagu-lagu saja enggak muat. parah!!,negative,1
"Barang asli, kondisi Bagus, packaging Bagus banyak bubble wrapnya, pengiriman relatif cepat. Overal puas.",positive,5
"Saya pesan barang ini di tanggal 14 Des 16, ketika sampai warnanya salah sehingga saya retur untuk meminta ganti dengan warna yang tepat, menurut sistem lazada barang pengganti sudah di kirim tanggal 24 Des 16, tetapi saya tunggu sampai 8 jangan 17 belum datang. Ketika saya konfirmasi ke Lazada ternyata barang telah terkirim ke alamat lain. Bagaimana bisa Lazada begitu teledor begini terlebih 2 kali saya mengalami hal serupa dalam jangka waktu kurang dari 1 bulan. Saya akan ganti rating apabila barang pengganti yang tepat telah sampai.",negative,1
Barang bagus dan rapi,negative,3
"enggak sesuai ternyata lampu indikatorx warna merah,,bukan warna hijau...,,trz pas ngisi mp3 file tidak dapat di putar.... sngat kecewa.",negative,1
"2 hari sampai batam, tidak sesuai deskripsi, dvb si/s2 nya enggak ada, jadi enggak bisa colok langsung ke parabola",negative,3
Barng nya ok dan saya puas. Tapi ada.saya satu tak puas.ketika beli baju cauple gues warna kuning beda ukuran beda bahan beda warna,positive,4
barang tidak bisa dipakai hanya bisa simpan gambar,negative,1
barangx lumayan hanya saja pengirinanx sampai ke sulawesi butuh 10 hari memang sih bareng dari china...,negative,3
Ternyata kecele dengan produk ini. cuma ada colokan untuk usb tipe sih (untuk masuk ke hp) saja tidak ada colokan usb standar untuk di sambungkan ke laptop. Kurang etail baca deskripsi produknya,negative,3
Mantab barang datang dengan selamat,negative,3
Yang datang model fd nya beda .,negative,3
Sesuai pesanan. Packing akan lebih baik jika ditambah buble wrap. Good condition,negative,3
thx lazada semoga fdnya awet,positive,5
kapasitas nya kok 14 gb ya?,negative,3
Produk gagal enggak bisa diformat fat 32 defaul enggak bisa buat nyimpan file,negative,1
itu'si ok,negative,3
"Sesuai dengan gambar, barang orisinal",positive,5
"Jos gandos, packing rapi cuman kendalanya tidak pakai buble saja, bagaimana kalo ketindihan barang berat lainnya.",positive,4
"overal lancar semua,topcer dengan harga dbawah yang lainnya n proses pengiriman juga cepat.thanks lazada,cooca,ninja.",positive,5
siiiiiiiiiiip...,positive,5
Flash disk 16 GB-nya tidak berfungsi dengan baik..,negative,3
"Lengkap sesuai deskripsi, bareng Diskon dengan layanan maksimal..",positive,4
Barangnya sampai sesuai iklan di lazada.,positive,4
sudah rusak enggak sampai stengah tahu,negative,3
bagus walau sempat menunggu lama.,negative,3
"packing baik, Recommended Seller, Barang sesuai Pesanan",positive,5
"barang bagus, datang sesuai estimasi. thanks lazada",positive,4
"baru sempat unbox barang sampai cepat , gambar bagus , tapi enggak sesuai janji enggak ada vip cardnya padahal beli tanggal 11.11 bayar pun langsung pada 11.11 sampai di bolak balik kardus nya cari kesana kemari vip card tidak ada",negative,2
"bagus,,,paking oke,barangnya jos deh,,,",positive,5
sok far okeh.... sesuai deskripsi.....tepat waktu pengiriman,positive,5
keren.. gamennya banyak.. jalan semua tq.,positive,5
Apaan nih colokannya kagak pas sama laptop kecil amat,negative,1
"Flashdisk tak sesuia pesanan dan gambar , yang di terima malah flash disk nya jeleek terus cuma support windows 7 / vista ,sungguh mengecewakan sekali",negative,1
"Barang sesuai deskripsi,penjual ramah,respon cepat..",positive,5
Ini serius gan? Murah banget buset,negative,3
"Alhamdulillah pesanan sudah sampai, maaf talt kasih saran,,,bintang 5 buat pengirim dari lazada yang ramah dan baik hati,,,,,",positive,5
"Barang sudah sampai, tampilannya elegan, layarnya jernih, suaranya lembut.. selalu puas belanja di Lazada Berharap Lazada mengadakan reward untuk setiap customers yang bertransaksi berupa poin, dimana poin tersebut dapat ditukarkan dengan produk produk Lazada pilihan lainnya.. e.enggak. Transaksi Rp. 100.000 dapat 10/100 poin, makin banyak transaksi makin banyak pula poin.. Semoga terealisasi amin !wajah_tersenyum_dengan_mata_bahagia!!wajah_tersenyum_dengan_mata_bahagia!",positive,5
"paket sudah saya terima, tetapi sayang sekali ini bukan netbook tidak ada windowsnya, baik windows 10,8,7 dl. saya kecewa sekali. ini kayak android dan lagian warna yang saya pesan warna hitam, yang  dikirim mok warna pink.bagaimana ini lazada saya mau kembalikan.",negative,1
Barang sampai  Pancing rapi berfungsi 100%   Namun pengiriman agak lambat 1 hari,positive,4
biasa saja,negative,3
"alhamdulillah TV sudah saya terima,bagus banget,packing rapi banget,pakai kayu lagi jadi aman TV nya....pokoknya mantul !jempol_ke_atas!!jempol_ke_atas!,kurirnya juga ramah. . terimakasih lazada,cooca !jempol_ke_atas!",positive,5
Saya maunya dikirimin dalam 1 hari dong saya lagi butuh banget,negative,1
"Deskripsi barangnya memberikan kesan ada memory card 2GB, bikin kecewa. Di detail produk juga disebut memory capacity 2GB, tapi mana memory cardnya?",negative,1
Data dapat disimpan dengan cepat. Tapi setelan saya buka kembali data saya hilang semua. Saya kecewa,negative,2
"Proses pengiriman cepat,produk 100%original,packing rapi. Mantap deh pokok nya. Sukses selalu lazada",positive,5
"Legal,,sip bagus",positive,5
"pesan flasdisk malah dpet memory,,, bagaimana ce!!! bisa di retur enggak nech? menyebalkan, nunggunya lamad dpetnya malah enggak memuaskn seperti ini. hadeeech,,,, !wajah_tersenyum_sombong!!wajah_tersenyum_sombong!!wajah_tersenyum_sombong!!wajah_tersenyum_sombong!!wajah_tersenyum_sombong!",negative,3
Packing rapi semua fitur beefungsi.,positive,5
"barang orisinal mantap, berfungsi, no cacat good product",positive,5
barang saya belum sampai tapi distatus aplikasi sudah diterima,negative,1
Barang di terima dalam keadaan lcd nya pecah.  Bagaimana proses returnya nih....,negative,1
"Barangnya sesuai dengan yang diinginkan, lucu banget. Recommended banget Terimakasih",positive,4
3tb harga segitu ????,negative,2
"ikut flash sale terakhir tanggal 16 Alhamdulillah sudah sampai tanggal 18, exprez!!! Langsung coba..TV nya mantul..thx lazada n ninja xpres",positive,5
Bagus.. Berfungsi dengan baik.. !jempol_ke_atas!,positive,5
"luar biasa,,,,saya pesan tanggal 23 desember sampai ditangan tanggal 29 Desember,,  cuma pesan barang kecil, enggak pakai ongkir lagi",negative,3
"barang sesuai pesanan, semoga hardisknya awet. barang datang nya enggak lama kok juga. bonus nya datang semua, kualitas case bonusnya kurang bagus sih dan ukurannya kebesaran cuma enggak apa-apa lah, wong gratis ini. botol gratisan nya bagus. kabel dan usb otg berfungsi baik(tergantung HP nya support atau enggak).",positive,5
KURIR NYA NGESOT. PAYAH. ARK BULKY. MENDING JANGAN JADI KURIR saja. PIHAK LAZADA BANTU PUSH BIAR cepat BARANG yang SUDAH DIKIRIM. ARK BOYOT. NGESOT,negative,1
"Flashdisk nya tidak berfungsi dengan baik. Tertulis di toko nya 64 GB, tapi yang datang cuma 32 GB",negative,1
Mantap gan. Sesuai dengan yang saya inginkan. Barang mantab!jempol_ke_atas_warna_kulit_cerah!. Thanks,positive,5
"Barang sudah sampai, proses paketnya bagus, tapi yang disayangkan kok hanya 14,5 GB saja bukan 16 GB yang sesuai di deskripsi. Sudah saya coba berulang kali format tetap saja 14,5 GB. Mohon di cek ulang sebelum kirim. Thanks",negative,3
Recomended... Kurir ramah.,positive,5
"barang sesuai, pengiriman cepat,.. terima kasih lazada..",positive,4
"Terima kasih banyak lazada,, enggak ada yang rusak",positive,5
Barang sudah sampai...  Packing rapi dan mantap...  Sampai ditujuan sesuai dengan waktu yang dibutuhkan...  Trimakasih,positive,5
Kalau di awal enggak jelas jadi takut mau beli,negative,1
terima kasih atas layanannya..saya puas banget sama barang nya sesuai pesanan..good job ..lanjutkan!!!,positive,5
bagus.. terima kasih,positive,5
"produk bagus, dan orisinal. mantap lah pkok e",positive,5
Cara pembayaran dengan cicilan,positive,5
barang oke banget sesuai keinginan,positive,5
"Pengiriman cepat,kondisi baik",negative,3
"sangat mengecewakan,  bareng cepat datang tapi gambarnya setengah,  lcd tvnya rusak,  parah nih,,  masak saya dkirimi tv rusak,,,",negative,1
saya kecewa barang yang dikirim tidak sesuai. proses pengembaliannya ribet perihal berat di sistem berbeda dengan timabngan.mohon solusi dari pihak lazada,negative,1
Di tulis bisa cod begitu proses rupanya enggak bisa...,negative,1
rekomendasi sekali belanja disini. kalobada bintang sepuluh. rasakan sensasi belanjanya. semua aman terkendali,positive,5
akhirnya dtng juga gratisannya menunggu seminggu lebih...tv dtng lebih awal bagus enggak ada masalah trimakasih lazada,positive,5
"cracked ini delivery ini corner. after 2 weeks and only 3 dvd'si played not working just shows ""no disc"" ..no guarante",negative,2
"barang sesuai. dikemas rapi tapi cuma 28,6gb",positive,5
"Barang Originial,Packing Rapi,Cepat sampai barang nya. Minus: Di Flashdisk tidak ada AP SandiskSecure(jadi download sendiri dan bisa di jalankan di flashdisknya(orisinal?),",positive,4
"Produk bagus, pengiriman sangat baik, semua berfungsi baik, suka banget",positive,5
"respon cepat,, layanan memuaskan,, pengiriman cepat,, barang oke,, benar-benar tivi jaman now. Recommended seller..",positive,5
Barang ok deh sampai langsung di test mantap...cuma kekurangan nya pengiriman saja...lebih enak kalau pakai lex...kalau pakai pos enggak jelas kapan datangnya...,positive,5
Harga terjangkau dengan kapasitas besar. Produk juga telah digunakan dan kondisinya prima.,positive,5
"bagus, mantap real pic no minus tq",positive,5
Mantap,negative,2
"begitu datang, langsung tes, dicolokin, dan berfungsi. pengiriman lama, mungkin karena pas harbolnas.",positive,4
"muantap,",positive,4
alhamdulillah. . kapasitas real 29 GB tapi tak apalah. . n barang tepat waktu. . terima kasih lazada n seller. .,positive,4
Power bank tidak dapat digunakan..,negative,1
Thanks. Lazada Barang nya deh sampai alhamdulilah bagus cuman gambar siaran nya kurang jernih,negative,3
Flashdisk tidak bisa di gunakan parah barangnya rusak,negative,1
sangat mengecewakn ya. padahal penyangga tv buat dinding itu saya beli loh. bukan gratisan. tapi yang nyampek tivinya doang. hahahahaha konyol banget. saran buat yang mau beli tv disini mending penyangga tv nya di beli secara terpisah di transaksi lain. cek review lainnya. kalo gratisan memang enggak dikirim tapi ini saya beli loh. bayar !wajah_tersenyum_lebar_dan_berkeringat! tetap enggak di kirim. ya terus terang sangat sangat kecewa karena ini baru pertama kalinya saya beli barang dan dengan keterangan di terima sedangkan barang nya enggak ada !jempol_ke_atas_warna_kulit_cerah!,negative,1
pengiriman sangat cepat.produk sesuai deskripsi dan semuanya berfungsi dengan baik.thx lazada,positive,5
"bagus barangnya, dapat di instal window 7",positive,5
Mantap gan,positive,5
mantap...barang sesuai dengan order tingkatkan terus pelayanan ya aku suka...thks Lazada&Seller!jempol_ke_atas!,positive,5
recomended banget lah.... barang asli ada garansi lagi,positive,5
"TV sudah mendarat dengan selamat, saya sempat ngira paket enggak bisa sampai Kalsel setelah 2 minggu menunggu. Mudahan paket HOOQnya segera mendarat juga. Tengkiyuuh Lazada..!wajah_gembira_dengan_mata_bahagia!",positive,5
terima kasih lazada,positive,5
produknya lumayan lah bisa digunakan untuk menyimpan data-data,positive,4
mntap .. tanpa kendala .. dapat harga flash sale lagi,positive,5
Enggak ada celana dalam driver nya,negative,3
Barang rusak kok dikirim,negative,1
"bagus, sesuai keinginan",positive,5
bagus banget,positive,5
"Pas sampai, barang dalam kondisi masih tersegel rapi dan baik, packing juga lumayan aman, pas dicoba enggak ada masalah. Cuma bonus antivirusnya meskipun sudah mengikuti per stepnya, tapi kode aktivasinya enggak bisa, ya gpplah. Pouch & pulpennya bagus hehe. Semoga awet! Terima kasih lazada & kenkez :)",positive,5
"Jika terjadi rusak sebelum habis masa garansi, bagaimana di kembalikan?",negative,3
mantul sehari sampai barang aman dan selamat,positive,5
harganya ok ... sudah saya transper 275 ribu ternyata harganya 275 juta .... pantas yang dikirim cuma kardusnya,positive,5
"Responnya cepat dan rapi sih. Tapi yang dipesan Cruzer Glide, yang dikirim malah Cruzer Edge -_-"" enggak ada waktu luang buat return, barangnya dipakai saja deh. untuk orderan berikutnya tolong lebih teliti lagi ya, gan.",negative,2
enggak sama dengan yang di gambar sedikit kecewa....tapi barang ok sampai sekarang enggak dah masalah,negative,2
"Produk Bagus berfungsi dengan baik , pengemasan standar keamanan terjamin. Terima kasih lazada",positive,5
Ini flashdisk enggak orisinal,negative,1
"sesuai pesanan, USB berfungsi baik",positive,5
Mantaaaaaaap mendarat dengan selamat,positive,5
"Beli 3, enggak bisa di pakai 1.",negative,2
barang cepat sampai..barang ok..thank lazada...,positive,5
"berfungsi dengan baik, bonus nya mantap",positive,5
"barang belum terima....pihak lazada bilang sidah diterima. cek di JNE lhoksukon aceh utara barang tidak ada...ada masalah, petigasnya tidak ramah, dan tidak ada solusk. mana yang benar. email ke CS JNE sama CS Lazada tidak ada reapon. bagaimana nasih barang saya harga 1 juta an",negative,1
paking rapi semoga awet bisa buat nyimpan file dengan ukuran 1gb,positive,5
"pengiriman kurang cepat, dan barang belum di coba, semoga awet",positive,5
Hardisknya mana kok kosong kayak begitu mohon respon,negative,2
"Barang bagus, packing luar dalam sangat rapi. Layar ok, touchscreen pun ok, tapi kemarin di buat cicilan, tampaknya gagal, padahal pada saat buat cicilan di lazada nya sudah OK, tapi ini di tagih ful dari pihak C nya.",negative,3
salut buat lazada pesan rabu jumat sudah nyampek saja.  orderan juga memuaskan barang yang dijual seperti apa yang ditampilkan  RECOMENDET BANGET. buat yang punya HD 3.5 INCH dan mau dijadikan HD eksternal... ditambah lagi sudah 3.0 usbnya makin mantap abislah.,positive,5
data langsung error....harga yang berbicara,negative,1
"terima kasih bos .... barang sudah di terima ,barang bagus sesuai deskripsi, mantul rekomended banget",positive,5
Used space enggak ful 32 enggak,negative,3
TV nya restart2 an terus. bisa dibalikin ganti baru kah?,negative,1
"Pesan tanggal 11 Nov 2018 tiba tanggal 04 Des 2018. Packingnya mantap,respon sellernya mantap. Proses pengirimannya lambat sekali. kualitas tvnya tidak kalah dengan tv bermerek. untuk tvnya direkomandasikan.Terima kasih seller dan Lazada.",positive,5
"barang telah diterima , TV nya bagus sudah dicoba dalam kondisi baik ...tapi sayang tidak di packing kayu...",negative,3
Mantul Pelayanan sangat cepat sesuai dengan digambar dan telah dicoba hasilnya bagus,positive,5
Ini new segel atau seconds ya?,negative,1
"Barang Sudah Diterima , Pengiriman Oke banget  ! Thanks...  Lazada.",negative,3
Sangat pelit beli pakai akun lain enggak bisa keluar boneka tokopedia. Jahat,negative,1
"sampai tanggal 30 September, waktu dinyalakan ada garis biru di layar. kwitansi dan kartu garansi belum diterima",negative,1
barang orisinal lengkap dengan invoicenya,positive,5
oke punya boz ku.. always memuaskan,positive,5
"barang orisinal 100% pengiriman sehari mendarat di rumah,",positive,5
MAntul,positive,5
