reviewContent,label,rating
Bagus TV nya. Tetangga pada bertanya. alhamdullilah sampai martapura kal sel dengan keadaan baik TV nya. Sempat cemas takutnya ada benturan di kotaknya. Karena paking pengiriman tidak pakai Kayu. Syukur lah tidak ada kendala TV nya. Semoga Awet TV nya. Trimakasih cooca,positive,4
sudah 3 Minggu an masih awet dan mantap.. succes lazada,positive,5
Dikirim kemedan enggak pakai packing kayu coba. Untungnya tv enggak ada masalah sudah pakai lebih dari 6bln. Saran jangan ambil resiko untuk keluar Jabodetabek. Ngeri euy.,negative,1
Packing sangat aman dan dapat harga promo + fre ongkir,positive,5
"aman,bagus,ok",positive,5
"Kondisi barang normal kelengkapan; Unit TV, Remot + Baterai, Manual Book, tidak ada Garansi card atau semacamnya. Kelebihan Produk ; Tersedia noise reduction Gambar lebih halus, bisa memutar video 60Fps FHD, Kekurangan; No Hard Panel, No Anti Glare, Sound Standar. dengan harga demikian Produk ini sangat di rekomendasikan. bagi yang mau pengiriman ke luar daerah jawa untuk lebih sabar karena proses bisa sampai 2 minggu. Thanks Lazada & JNE",positive,5
"Tidak sesuai dengan pesanan, pesanan saya datang dengan kondisi layar pecah. Dan saya langsung balikin tuh barang, saya terima tanggal 3 april dan saya balikin tanggal 4 april, saya mau tanya, apa barang saya ditukar dengan yang baru, apa duit saya dibalikin?? Dan saya mau tanya, apa barang yang saya balikin sudah di terima?",negative,1
"jos...pengiriman terjamin,cepat...pokoknya pro banget",positive,5
"Produk ok, pengiriman cepat",positive,5
Packing rapi aman Barang sangat ok' thanks lazada,positive,5
"Pesan tanggal 11 Nov 2018 tiba tanggal 04 Des 2018. Packingnya mantap,respon sellernya mantap. Proses pengirimannya lambat sekali. kualitas tvnya tidak kalah dengan tv bermerek. untuk tvnya direkomandasikan.Terima kasih seller dan Lazada.",positive,5
"Awal nya sih ragu dan tidak percaya sama nih barang bakalan sampai dengan selamat dan sehat wal'afiat . Apalagi kurir pengiriman barang nya tidak memperbolehkan untuk membuka barang terlebih dahulu sebelum melakukan pembayaran . Begitu di bayar dan di buka , ehm.. hasil nya tidak mengecewakan sama sekali . Barang nya bagus dan mulus banget cuk , keg anak perawan . oia kartu garansi nya yang mana ya bos ??",positive,4
"barang bagus cepat sampai,pesan hari sabtu hari minggu sudah sampai,cuma bable warp nya ada yang sobek tapi tidak sampai ke dus tv nya,tapi semua nya bagus enggak apa-apa",positive,5
Alhamdulillah led tv nya sampai dengan selamat. jauh pengiriman ke Aceh Barat Daya ( Aceh ).sampai sesuai dengan estimasi dan di packing kayu. terimakasih cooca. semoga tv nya awet... !wajah_gembira!,positive,5
"packing aman, di coba aman, loading lumayan cepat, kualitas lumayan oke bisa di bandingkanlah sama jepang punya, sayang pengirimannya lambat",positive,4
"minus di pengiriman yang melebihi estimasi. kalo untuk produk bagus, layar bening. kalo untuk tv,  antenanya saja diganti pakai parabola,  karena kualitas gambar tv ngikut siaran yang di menonton.  kalo untuk yang bilang suara cempreng,  di setting > sound > ubah deh bas ke 100%, treble ke 100%, jamin jos",positive,4
Alhamdulillah barangnya sampai dengan selamat enggak ada keluhan sampai 2 hari sekarang . Sedikit kecewa dengan pengirimanny yang lama buat sampai ke cirebon ( kurleb 6 hari) btw bagaimana untuk kartu garansi nya ?? kalau tidaj dikirimkan bgaimna cara klaim garansi produk ini???,positive,4
akhirnya sampai juga. cuman agak sedikit kecewa dengan ekpedisinya yang super lambat. barang ok suara kurang.,positive,4
"tv sudah di coba, bagus... packingx aman pakai kayu... selesai unboxing langsung di coba konek ke laptop main PES, kualitas gambar sip..",positive,4
untuk 40 inchi nya keren tapi layarnya ya sesuai harga lah walau ini ful hd tapi  bagusan hd tv nya samsung saya yang 32 ...,negative,3
Barang sudah di cek. enggak ada masalah. Layar nya besar. Puas untuk menonton film. Lumayan lah untuk harga segitu. Cuma remote nya agak kurang bagus dibanding brand ternama. Pengiriman juga agak lama. Order senin pagi. Baru sampai Kamis sore. Padahal masih seputaran Jabodetabek.,positive,4
alhamdulillah barang sudah di terima kondisi baik. normal sudah di tes .. bagus.. sesuai dengan harga....,positive,4
"TV nya sudah datang dalam keadaan sehat wal afiat, walopun packing cuma bubble wrap tapi aman alhamdulillah. mantaap lah ini cooca, kapan lagi 40inch FHD dapat 2juta lagi flash sale.. murah tapi TIDAK murahan. semoga awet ya TV nya. thanks cooca dan lazada..",positive,5
"Alhamdulillah paket sudah diterima.. pesan tanggal 11, tanggal 14 sampai. awalnya ragu akan sampai cepat karena info pengiriman ninjaxpres update nya lama, tanggal 14 pagi baru diinfokan dikirim, eh ternyata siangnya sampai dan saya kira ninjaxpres cuma di kota2 besar saja,tapi sampai juga ke kec. Cepu. packing tanpa kayu, hanya bubblewrap dan sudah ada robekan2, tapi alhamdulillah bareng aman,mulus, gambar oke, suara nya oke tapi standar, bas nya biasa. tapi okelah. terima kasih",positive,4
"Alhamdulillah TV Coocca 40in Sampai Dengan Selamat.... Tidak ada Cacad Sedikitpun Walupun tidak Menggunakan Packing Kayu'Cuma Agak Bosan saja Dengan Xspedisi Ninja VAN'pengiriman Bekasi Ke Bekasi sampai 2hari dan harus Transit Di Kelapa Dua, Next Semoga Awet saja ini TV, Cuma Dari Suara Kurang Menggelegar dan Buku Garansinya Dimana Ya Min?",positive,4
waktu kedatangan tvnya kurang lengkap untuk mur pangkon  dudukanya tv... tolong buat manajemen bagaimana nieh mosok tiap kale mau menonton tv disenderin ke lemari... hadeh payah,negative,2
Semua oke hanya saja untuk packing bubble wrap kurang tebal karena barang elektronik khususnya tv LED jadi riskan kalo tersentuh benda lain saat pengiriman.,positive,4
"sementara bintang 4 dulu ya,karena belum di buka indak dites .. alhamdulillah dapat harga flashsale,jadi lumayan jauh dari hrga normal. barang cepat sampai,cuma yang disayangkan kenapa enggak di packing kayu ya ? takut terjadi apa-apa,tapi semoga saja nanti enggak ada kendala ..",positive,4
cepat bngeeeeeeet datang barang satu hari sampai mantan lazada semoga sukseeees terus lazada terima kasih !wajah_gembira!!wajah_gembira!!wajah_gembira!!wajah_gembira!,positive,4
"Pengiriman ke bali terlalu lama pesan dari tanggal 9 sampainya tanggal 18, bingung barang deh sampai mana tidak ada pemberitahuan keterlambatan",negative,3
"TV nya bagus, pengiriman cepat dan aman Namun setelah saya pakai resolusinya kurang kerasa dan juga pada bagian soundnya",positive,4
Baru sempat test buat main pas 3. Gambar bagus dan halus cuma suaranya saja yang kurang greget.  Overal enggak rugi beli TV ini.,positive,4
"Tentang produk : Isi paket batre,remote, kartu garansi ada. Layar, suara, sinyal UHF std saja, cuma sayang tv gede belum bisa siaran digital. sesuai lah dengan harga. Ada harga ada rupa. Buat Lazada, tolong berikan pilihan buat kami untuk memilih jasa ekspedisi sesuai pilihan, karena Jakarta - Karawang sampai 6 hari, dengan posisi dari tracking ninja expres 5 hari mendem di gudang sortir Ciracas, 1 hari sampai di Purwakarta dan baru sampai ke Karawang. Padahal kalo bisa memilih sih ada pos, jne, JNT yang dekat kerumah. Cukup ini saja belanja di Lazada. Terima kasih semoga awet.",negative,2
"Patut diakui Jempol untuk pengiriman dari kesekian pesanan saya ini yang paling jos,pesan minggu dini hari selasa sianh sudah ditangan,sekilas riview dari saya 1. Barang sudah di test normal,suara dan kualitas gambar mantab 2. Dengan usb movie juga oke,cuman sayang format mkv tidak bisa padahal di keterangan bisa,kalo mp4 bisa 3.kedepannya mohon disertai paking dengan kayu 4.tidak ada kartu garansi,mohon disusulkam untuk proses klaim jika ada trobel. terima kasih lazada",positive,4
Barangnya bagus dengan harga yang sangat mengiurkan namun pengirimnya agak telat satu hari dari prediksi tapi sok far bagus,positive,4
"bareng sudah saya terima dan dalam kondisi ok kwalitas gambar bagus, bareng dikirim lebih cepat dari estimasi  terimakasish lazada",positive,4
Mantap cepat sampai walaupun tidak pakai packing kayu aman sentosa lancar sering sering diskon ya lazada hatur nuhun,positive,5
"alhamdulillah pesanan sudah sampai, Kondisi barang sangat bagus, namun tidak di packing kayu, dan waktu pengantaran paket yang tidak nyaman karena paket sampai di rumah terlalu malam yaitù jam 22.00. overal puas dengan barang nya.,",positive,4
"barang memuaskan, kualitas sesuai harga, packing baik, pengiriman yang agak lama 10 hari baru tiba.. overal untuk barang baguslah.",positive,5
"Datang barang terlambat. Lebih dua hari dari estimasi. Itupun setelah kami hubungan melalai live chat. Barang dikemas rapi dengan box kayu dan bubble wrap. Tapi....  setelah kami coba nyalakan, tv hanya menyala lampu indikatornya saja, dari merah menjadi hijau. ditunggu sedetik, dua detik, tiga detik.... sepuluh detik kok enggak menyala/on. Sepertinya TV rusak. Sediih... karena tempat service bergaransi adanya di Samarinda, kami di Bontang 3 jam perjalanan ke Samarinda...  Sampai sekarang belum kami apa apakan lagi... Ini kali kedua mencoba beli Tv di Lazada. Kali pertama barang tidak datang2 kami meminta refund, dan dana dikembalikan. Kali ini barang datang, tapi ya... seperti itu....",negative,1
"Bang, tv nya bagus tapi saya enggak dapat remotenya. Mhn bantuannya",negative,3
"Lumayan, murah",positive,5
"Bagus TV nya, model lumayan padahal harga murah",positive,5
ok semua lah,positive,5
"barangnya bagus, slim dan mangstap gambarnya. terima kasih lazada",positive,5
"suka tv yang datang bagus banget gambar jernih ful HD lagi pokoknya kalian yang enggak beli, harus beli karena barang dan gambar sama bagus bgt Thks LAZADA!dua_hati!",positive,5
Jos banget lazada pelayanan cash on delivery nya..,positive,5
bagus murah hemat,positive,5
"sampainya cepat barang nya ok enggak menyesal, suara nya bagus , gambar nya lumayan ok , enggak jauh sama harga 4 jtan cuma masih analog tapi sejauh ini worth itu untuk harga n kualitasnya",positive,4
"Gambar bagus.. jernih & resolusi fullHD, yang kurang kualitas audio.. mono, cempreng dan enggak enak di telinga, ya sesuai harga lah..",negative,3
"untuk harga segini sangat amat worthed. walaupun tidak sempurna sih... gambar tajem,  kontras Ok,  viewing angenya luas,  tapi tetap terlihat puca kalo di liha dari samping  dan atas..",positive,5
"terimakasih, produk dalam keadaan baik, sangat memuaskan, pengiriman juga cepat, hanya packing kurang aman terhadap benturan, overal : BEST",positive,5
"pengiriman lebih cepat dari estimasi, packing kayu dan bubble wrap. Tv layar lebar harga minimalis bisa COD lagi. Tapi enggak ada invoice dan kartu garansi. Tks Lazada",positive,5
"dapat Harga yang enggak masuk akal untuk harga semurah ini,,2,1jt an dapat LED TV Ful HD yang setara sama merk2 terkenal. Kelebihan : - Harga paling murah diantara tv 40"" yang ada dipasaran online atau offline - Resolusi Ful HD - Ketajaman dan Kontras gambar mantap - Sound Lumayan Besar saat menonton siaran TV - Konektivitas lancar - pemakaian listrik tergolong rendah cuma 74Wat - Blind spot minim Kekurangan :  - Over Brightnes saat keadaan gelap - output suara dari port HDMi enggak sebesar siaran TV - TV masih analog belum digital Intinya Puas lah sama barangnya,,melebihi ekspektasi",positive,5
"Packing bagus, rapi, TV sampai dengan selamat. yang mengecewakan adalah JNE nya. Mereka tidak antar kerumah dengan alasan alamat tidak ditemukan, padahal kalau pakai saja&T dan Tiki selalu sampai, sehingga saya harus ambil sendiri ke JNE nya. Untuk saran buat Lazada, kerjasama pengirimannya kasih opsi lain selain JNE. Untuk lazadanya, saya kasih bintang 5.",positive,5
"keren, gambar dan suara cukup baik. Pengiriman cepat dan aman, packing kayu dilapisi juga dengan bubble wrap. Thanks lazada",positive,5
TV datang dengan selamat hehehe... pokokynya produk bagus lah untuk harga segitu....cuma mau pasang breketnya bingung soalnya enggak ada dudukan baut di belakang tv nya ...jadi enggak bisa di tempel di dinding,positive,5
"Bodynya lumayan kekar, enggak ringkih. Bagus. Layar enak dipandang. Suara juga enak untuk ukuran kamar 3x5 meter. Beli pas aniv Cooca ke-8 (8-8-18) dapat harga 2jt doang. Minusnya hanya belum digital alias channel masih analog, tapi bisa disiasatin pakai Set Top Box. untuk ukuran 40inch harga murah banget begini, sudah keren sih. Thanks CooCa !hati_merah!",positive,5
Mantab banget barangnya. Tapi awalnya saya kita smart tv ternyata bukan. Bisa sih jadi smart tv kalo di tambahkan android tv box. sok far barangnya memuaskan banget dan untung juga belinya pas promo,positive,5
"Kecewa, hari sabtu pesan besoknya padahal minggu sudah sampai saja paketnya padahal mau pergi jalan"". Gajadi jalan jalan gara pengin unboxing!wajah_merenung!",positive,5
"Pengiriman cepat,barang sesuai deskripsi produk,harga murah banget buat Led Tv 40"", mantap pokoknya mudah-mudahan awet dan enggak ada kendal apapun",positive,5
"kaitas barang ok, melebihi ekspektasi bila dibanding harganya. Real sudah ful hd 1080p, sayangnya belum digital, dan absen vga port. Pengiriman molor 1-2 hari, tapi dimaklumi mengingat antar pulau. Beli 3 di hari yang sama baru sampai 1.",positive,5
"Kualitas gambar bagus (ful HD), menonton film ful HD via USB flashdisk lancar enggak ada kendala, ada kartu garansinya. sesuai deskripsi. best value nech...recomended banget.",positive,5
overal sangat suka desainnya. yang pasti dengan harga 32 inch dapat tv yang 40 inch.. memang soundnya kurang jos. tapi dengan harga sebanding kualitasnya..,positive,5
pesanan diterima dengan baik.. pihak ekspedisi langsung respon begitu paket tiba.. sudah di pakai langsung.. kualitas bagus.. terima kasih Lazada & Cooca..,positive,5
"Woow...  Kereeen, sangat puas.... lihatnya, mendarat tidak kurang satu apapun, berfungsi dengan baik, tadinya dekati takut, lecet,, atau enggak perpungsi, kurir jne, ramah dan bertanggung jawab, terima kasih seller coca, dan lasada... !wajah_tersenyum_lebar_bermata_hati!!wajah_tersenyum_lebar_bermata_hati!!wajah_memberikan_ciuman_jauh!!wajah_memberikan_ciuman_jauh!!wajah_memberikan_ciuman_jauh!",positive,5
"packing bagus , barang bagus , pengiriman lumayan lama, tapi kok enggak ada invoicenya ya? bagaimana cara claim garansinya entar?",positive,5
Puas.....,positive,5
"Agak degdegan juga waktu flash sale kemarin. Taunya dapat juga nih TV. Harga hebat untuk TV 40"" FHD , gambar detail untuk resolusi gambar 1080p nya , sok far semua berjalan dengan baik. Untuk kualitas suara sih sok sok. Overal bagus lah. Semoga awet",positive,5
barang sudah sampai... sesuai estimasi... diantar hari minggu... keren.. sejauh ini bagus... hanya bingung mau pasang bracket... lubang baut nya hanya ada 2... ada link pemasangan bracket untuk tv ini tak ya?,positive,5
Alhamdulillah sampai dengan selamat di Pontianak. sudah saya pasang ke dinding menggantikan Sony Bravia saya yang rusak. moga awet ya !wajah_tersenyum_lebar_dan_mata_tertutup!,positive,5
"untuk tv led 40 inch dengan harga 2jt kurang serebu ini sudah sangat recommend banget.. packing keren, tv bagus, simple penggunaannya, layar cukup tajem, suara oke, hhm.. apalagi ya?? ya oke deh ini cooca, yang pasti enggak bikin kaaku.. #coocaaid #temancooca",positive,5
"pesan tanggal 8.8 pkl 00.05 diharga 2jt + 35rb ongkir (sudah muter2 mencari tv led fhd 40"" enggak ada yang dapat harga segini!!!), langsung dikirim, dan diterima tanggal 9.8 dengan jne trucking (ukuran paket lumayan gede). kelengkapan: tv led 40"" tipe 40D3A, 2 kaki, remote control + batre 2xa, manual, & kartu garansi. Sudah dites & berfungsi dengan baik menonton tv antena lokal, menonton film dari flash disk.  NB:  - baru engah kalo colokan usb nya cuma 1, mengira ada 2 kayak colokan hdmi - pilih 40"" karena sesuai budget dan kalo mau jadi smart tv tinggal tambahkan android tv box di kisaran 300rb-1jtan, menonton di colokan hdmi.",positive,5
"Tv 40inc termurah tapi dengan kualitas yang enggak murahan, sering"" saja mengadakan flash sale biar  makin banyak orang indonesia yang punya tv 40 inc hehe",positive,5
barang sudah diterima dengan baik gan. mantap deh dengan harga paling murah di dunia & akhirat dapat tv yang mewah begini :),positive,5
"Barang ok. Sesuai dengan gambar. Kualitas gambar Dan suara bagus. Harga cukup terjangkau. untuk pengiriman telat 1 Hari padahal pakai paket expres 1 Hari, tapi kondisi barang ok walaupun telat 1 Hari.",positive,5
"TV nya Very Good, TV Real 40in dengan hrg 32in, Mantap Abiez dapat promo 2jt. Ditunggu promo nya lagi ya. Siapa tau bisa dapat hrg dibawah 2jt promo selanjutnya.!wajah_gembira_dengan_mata_bahagia! untuk Kurirnya juga terima kasih banyak langsung dipasangkan dan dites ditempat langsung TV nya, pelayanannya Very Good.",positive,5
"pesanan tv saya sudah datng, tapi kok enggak dapat kartu garansi, jadi kalo mau claim garansinya bagaimana nih?sama",negative,3
pokonya aku suka...  pengiriman cepat..  kualitas mantap. semoga awet ya.    terimakasih lazada.. terimkasih cooca  !wajah_memberikan_ciuman_jauh!,positive,5
"ada harga ada kualitas sudah hukum nya memang begitu. belum sebulan mati sendiri enggak mau hidup lagi, mau garansi kemana enggak tau tempat service nya kartu garansi pun enggak ada? hellow.. 2.2jt melayang ini mah jadi rongsokan",negative,1
"Untuk tv 40"" FHD harga cuma 1.999 sih murah sekali. Kualitas warna memang kurang gonjreng cuma sudah cukup bagus melihat harganya yang murah. Suara lumayan bagus, bassnya terasa, tidak cempreng. Semoga awet.",positive,5
"barng rusak sampai dirumah, layar pecah, akibat packing dengan kayu yang melengkung ke dalam. tolong brng yang sudah dikemblikan di respon.. tolong..!!! mengecewaka",negative,1
sangat mengecewakn ya. padahal penyangga tv buat dinding itu saya beli loh. bukan gratisan. tapi yang nyampek tivinya doang. hahahahaha konyol banget. saran buat yang mau beli tv disini mending penyangga tv nya di beli secara terpisah di transaksi lain. cek review lainnya. kalo gratisan memang enggak dikirim tapi ini saya beli loh. bayar !wajah_tersenyum_lebar_dan_berkeringat! tetap enggak di kirim. ya terus terang sangat sangat kecewa karena ini baru pertama kalinya saya beli barang dan dengan keterangan di terima sedangkan barang nya enggak ada !jempol_ke_atas_warna_kulit_cerah!,negative,1
"Saya suka dengan TV cooca, walau awalnya saya pesan yang smart TV 40"" tapi setelah saya bayar ternyata barangnya kosong. Terpaksa ambil yang ini saja, kualitasnya sih bagus untuk harga yang sangat murah dikelasnya. Semua input bekerja dengan baik, dan untuk media playernya melalui colokan USB bisa memutar codek H.265/HEVC. Tapi memang sih build qualitynya dibawah dari merek TV yang sudah berkelas... Maklum harganya segitu... Oh ia, pengirimannya juga cepat, sempat khawatir karena ini pertama kalinya saya pakai Ninja ekspedisi... Thx",positive,5
COOCA LED TV yang valuable dari segi price tapi performance. top lah,positive,5
"Produk kualitas baik, pengiriman baik karena packing dengan kayu jadi sangat aman, cuman waktu pengiriman agak lama, mepet tanggal trakhir btas penerimaan. Overal merk cooca bagus,urah tapi tidak murahan",positive,5
"TV cooca ke 3 yang saya beli, dengan model yang sama. Yang 2, dibeli tahun lalu, yang ini buat display CCTV di toko. Murah dan kualitas gambar cukup memuaskan. Sound kurang cetar? Tinggal tambahkan sound external yang bagus sekalian, biar tambah jos.",positive,5
"Pesan semalam siang nya sudah datang , mantul pula ,jangan ragu"" untuk yang mau tv ini ,keren. . Terimakasih lazada ,Coca, dan kurir ninja ..",positive,5
Terimkasih lazada barang sudah datang dengan cepat dan selamat ... Bisa lihat bola dengan jelas sekarang..moga makin jaya lazada...trimakasih,positive,5
"alhamdulillah tv led cooca 2 unit  sudah mendarat dengan selamat di kota pemalang semoga tv nya awet trimakasih seller cooca,lazada & kurirnya semoga makin jaya & sukses  matursuwun",positive,5
Barang sampai. Lcd retak enggak bisa di pakai. Sudah dikirim balik ke lazada. Terima kasih lazada ongkir balik ditanggung lazada,negative,3
"Barng sampai dengan selamat, cuma rada ngeri packing nya buble warp nya enggak tebal terus nympenya agak lama,",positive,5
alhamdulillah cepat sampai tv led cooca dari jakarta ke pemalang cuma 2 hari  semoga tv nya awet trimakasih lazada & seller cooca. semoga banyak promonya,positive,5
Kualitas TV gambar yang baik dengan harga yang tidak terlalu mahal di tambah diskon penjualan dari lazada thanks lazada sukses selalu pengiriman ke makassar juga cepat,positive,5
walau tanpa packing kayu barang amam bisa sigunakan. gambar bagus. suara tidak ada bas nya walau sudah dolby. hanya ada suara treble dan midle. pengaturan bas sudah di set 100 tapi tidak muncul bas nya.,positive,4
"mantap...barang mendarat dengan selamat walau hanya packing bubble wrap tapi para kurir ninja sangat profesional dalam pananganan pengirimannya, jadi aman. produk sudah di cek mulus lus..semua berfungsi dengan baik. satu lagi admin sellernya benar-benar fast respon dan semoga tetap dipertahankan performanya. maaf lupa foto sudah ter packing rapi jadi malas bongkar lagi. terima kasih cooca dan lazada, ditunggu brand super sale berikutnya !wajah_dengan_mata_berbentuk_bintang!!wajah_dengan_mata_berbentuk_bintang!",positive,5
Produk oke... Bagus... Jernih... cocok... Packing rapi.. kurir ramah... Thanx lazada... Love itu... Semoga barang nya awet amin... !wajah_dengan_mata_berbentuk_bintang!!wajah_tersenyum_lebar_bermata_hati!,positive,5
Barang sampai dengan keadaan selamat sehat walafiat... semoga awet berkah...  terima kasih lazada terima kasih ninja expres,positive,5
Alhamdulillah barang sampai dengan selamat di Makassar walaupun tanpa packing kayu tapi kondisi nya semua aman. sudah di coba semua berfungsi. semoga Awet tv ini. Tq Lazada dan Cooca,positive,5
"Barang sudah sampai dengan selamat, walaupun kemasan hanya pakai buble wrap, tapi expedisi sangat care, sehingga tidak ada cacat sedikit pun, recomended seller !jempol_ke_atas!",positive,5
"barang sdhbditerima,packing rapi cuma belum di coba tapi sepertinya bagus dan semoga awet ya?thanks lazada...",positive,5
tv nya baru datang hari ini.25/7/19(bali) orderan tanggal 15 juli. orderan datang sesuai dengan yang di pesan. cuma agak waswas karena waktu pemgiriman yang lama.,negative,3
TV saya gunakan saat ini tidak ada masalah pelayanan baik Rama Bagus cepat pakai packing kayu lagi luar biasa saya belanja di Lazada sungguh luar biasa semoga kedepannya lagi meningkatkan kualitas yang ada terima kasih Lazada,positive,5
"Alhamdulillah TV sampai dengan selamat, lebih cepat dari estimasi pengiriman serta kurir ninja expressnya ramah dan Masya ALLAH tvnya bagus seperti tv 4 jutaan, semoga awet dan tidak ada problem untuk tv kedepannya. . terima kasih Lazada dan Cooca",positive,5
"Worthy, overal memuasakan. Kekurangannya cuma tidak ada siaran tv digital dan terkadang suara tiba-tiba hilang saat memplay video dari usb.",positive,5
alhadulillah tv saya terima dalam keadaan yang baik.tidak ada cacat.pegiriman pun cepat hanya 3hari.saya puas sekali denga pelayananya...pokoknya tvnya recomended banget lah untuk di beli...terima kasih lazada terima kasih seller cooca...emmuach,positive,5
"baru saja di buka, harga murah kualitas lumayan, pengiriman cepat, paking sangat rapi menggunakan paking kayu..top boleh.",positive,5
"Sangat puas! Pokoknya untuk ukuran TV 40"" dengan fitur kekinian dan harga paling murah ya ini. enggak ada saingan! Sekedar saran mungkin lain kali boleh juga keluarkan produk 32 inch tapi resolusi FHD 1080p.",positive,5
"pengiriman cepat , Size bsar harga murah pula !wajah_menikmati! ... kwalitas barang lumayan ok .... !wajah_tersenyum_lebar! dapat promo lagi",positive,5
"pengiriman super duper cepat. tanggal 9 place order, tanggal 10 sore sudah sampai rumah. barang pefect no minus fisik. semoga awet",positive,5
mantaaaaaap.... dapat hrg muraaaaaah banget 1 jutaan tapi dapat yang 40 inch.... merk enggak penting yang terpenting purna jualnya bos,positive,5
"barang sampai lumajang, packing kayu, lapisan bubbewrap. kedala hanya dalam pengiriman tanpa disertai riwayat kota transit sehingga kita sulit melacak barang kiriman. over al bagus.",positive,5
"Bagus brgnya, layar jernih",positive,5
"TV berfungsi dengan baik. Gambar tajam dan jernih. Welcome screen tv terlalu terang.  Pilihan menu gambar dan suara terbatas.  Suara agak cempreng, Ada digital coaxial out dan headphone out untuk speaker external.",positive,5
"kulaitas gambar cukup bagus, suara kencang. sayang tombol fisik cuma ada tombol power doang. keseluruhan bagus dengan harga segini semoga sering mengadakan promo2 yang menarik Recommended !jempol_ke_atas!!jempol_ke_atas!",positive,5
Puas..dengan harga murah tapi tidak murahan...Produk lokal yang tidak mengecewakan..Good..Recommended..,positive,5
"Dengan Harga yang Murah Meriah medapatkan TV 40 inch itu WOW, pengeriman pun cepat, TOP deh pokoknya Thakns Lazada",positive,5
"mantap dapat promo murah.... Barang baru datang , mulus tanpa kendala.. Lobang buat breket nya cuma 2 ya..",positive,5
"produk original segel,mantap.walaupun beli bukan harga flashsale karena takut enggak kebagian kayak hp ghoib. untuk pengiriman rawan karena di kirim pakai motor jne,kasihan abangnya bawa tv segede gaban di motor,harusnya kan pakai mobil karena jne trucking tapi ya sudahlah barang selamat ini.thanks lazada byr cod mantap",positive,5
"paket sudah sampai barang sesuai diskripsi ,baru di coba barang mulus ...gambar ok....lumayan dengan harga paling ok pokoknya mantap....enggak menyesal belanja disini...terus pengiriman cepat sampai juma't pesan minggu deh sampai .ditambah bp expedisinnya ramah dan penuh tanggung jawab ...maks  ninja van id....",positive,5
"beli tanggal 14 jam setengah 4 sore, sampai ke padang tanggal 18 jam 10 pagi, barang dikirim dari medan malah transit ke pekanbaru, barang di packing pakai kayu, dikasih bubble wrap, dan super aman produk sampai ditangan, recomended product dan seller !jempol_ke_atas!!hati_merah!",positive,5
"Pesan sudah dari tanggal 11 desember 2018, barangnya datang di kupang NT 10 januari 2019. PARAH.  PADAHAL SEBELUMNYA saya BELI 40INC BEGINI DAYANGNYA SEMINGGU.  BELI KEDUA PARAH banget. TAPI SYUKUR BARANGNYA AMAN SAMPAI KUPANG. saya KASIH 1 BINTANG saja. TKS",negative,1
"pengiriman barang elektronik pakai layanan Trucking yang enggak ada asuransinya. pesanan sampai 1 bulan lamanya.. payah banget. untuk produk biasa saja, sprtnya fresh ratenya rendah sekali untuk sekelas 40""",negative,1
"bareng sudah diterima dengan baik. TV LED 40"" COOCA LED sudah di coba semua Berfungsi dengan baik. gbr ok, kualitas ok, Bintang 7 saya kasih kalau ada. thank'si Lazada.",positive,5
"alhdllh, paket'ya sudah sampai, barang bagus, pengiriman cepat, harga terjangkau, semoga awet ya,,, terima kasih lazada, seller dan ninja",positive,5
"Tadinya deg-degan,takut rusak/tidak brfungsi.tapi setelah barng dterima masih dbwah estimasi pngirman,packing pakai kayu n safety, semua berfngsi dengan baik.. TANKS LAZADA......",positive,5
"Berfungsi dengan baik. Lumayan ringan untuk ukurannya. USB nya bisa dipakai buat power Google ChromeCast (beli misah). Sejauh ini belum ada masalah, tv nya baru dipakai nyala 30 menit.",positive,5
"packing rapi biar cuman di bungkus buble warp.. buat tvnya ketajamannya kurang dan suaranya kurang juga.. sesuai lah sama harganya.. thanks buat kurirnya yang deh membela-bela mencari alamat yang benar,saya khilaf bang mengasih alamatnya jadi salah kirim alamat deh,malah alamat mantan yang di kirim..hahahahaha",positive,5
Untuk ukuran TV FHD sudah baik. Kondisi packaging juga bagus dan rapi. Harga untuk ukuran FHD TV oke lah !wajah_gembira!,positive,5
"tivi 40"" dengan harga 2jutaan. overal tv keren, suara bombastis, kualitas gambar jernih. terima kasih cooca dan lazada..",positive,5
"Terbaik dari Cooca, sampai mendarat dengan aman di Kalimantan Selatan, packingnya kayu & sangat rapi serta aman, semoga ada promo lagi dari cooca",positive,5
"Murah ya 40 inch seharga ini, kualitas bagus, barang sampai dengan aman. Tv ful hd tanpa digital channel ya. Overal good lah.",positive,5
"Produk: Gambar bagus (jernih & terang),suara lumayan (kencang & jernih), body lumayan keren, sudah dites buka File film/musik dari flashdisk wow mantap Ful HD   Pengiriman: packing kayu, sampai dengan selamat tanggal 15 Agustus, tapi telat dari estimasi pulang lama tanggal 12 Agustus, maklum sih lagi banyak yang order, CS Lazada sangat membantu kesimpulan: harga sangat worth itu untuk ukuran 40"", apalagi dapat harga promo+ voucher wkwkwk",positive,5
"led tv 40"" nya gede banget, untuk kualitas gambar bagus n mantap, dapat harga 2jt murah banget n semoga tv led awet amin thanks cooca Indonesia",positive,5
"harga termurah, dapat voucher potongan... pembelian ke 2 tv yang 40"" cooca... thanks semoga bisa selalu menghadirkan tv ok dengan harga ""wajar""",positive,5
